gat_kodas,tipas,pavadinimas,gyvenamoji_vietove._id
1425032,gatvė,Viliaus Gaigalaičio,826ee4cb-3fdd-4343-8f02-99f4805a203f
1425047,gatvė,Tvenkinio,826ee4cb-3fdd-4343-8f02-99f4805a203f
1425051,gatvė,Lelijų,6766277b-321b-4bee-8470-a6a1ee725b2d
1425066,gatvė,Riešutų,6766277b-321b-4bee-8470-a6a1ee725b2d
1425085,gatvė,Žalioji,6766277b-321b-4bee-8470-a6a1ee725b2d
1425104,gatvė,Saulažolių,6766277b-321b-4bee-8470-a6a1ee725b2d
1425119,gatvė,Pakisupės,6766277b-321b-4bee-8470-a6a1ee725b2d
1425123,gatvė,Paupio,6766277b-321b-4bee-8470-a6a1ee725b2d
1425138,gatvė,Rudens,6766277b-321b-4bee-8470-a6a1ee725b2d
1425142,gatvė,Vežėjų,6766277b-321b-4bee-8470-a6a1ee725b2d
1425157,takas,Margirio,6766277b-321b-4bee-8470-a6a1ee725b2d
1425161,gatvė,Kmynų,6766277b-321b-4bee-8470-a6a1ee725b2d
1425176,gatvė,Valerijonų,6766277b-321b-4bee-8470-a6a1ee725b2d
1425195,gatvė,Švyturio,6766277b-321b-4bee-8470-a6a1ee725b2d
1425214,gatvė,Zylių,6766277b-321b-4bee-8470-a6a1ee725b2d
1425229,gatvė,Bokšto,6766277b-321b-4bee-8470-a6a1ee725b2d
1425233,gatvė,Sakalų,6766277b-321b-4bee-8470-a6a1ee725b2d
1425248,gatvė,Vėjų,6766277b-321b-4bee-8470-a6a1ee725b2d
1425252,gatvė,Upelio,6766277b-321b-4bee-8470-a6a1ee725b2d
1425267,gatvė,Tvenkinio,6766277b-321b-4bee-8470-a6a1ee725b2d
1425271,gatvė,Rugiaveidžių,47cb176a-53c7-4699-b171-c38e8b2369c6
1425286,gatvė,Tenenių,e4716494-7d83-4107-8dd5-4934ab45c69e
1425305,gatvė,Karšuvos,11ed30ff-850b-4dff-a030-637d8412cbb2
1425324,gatvė,Muziejaus,d40ab602-7482-444e-83e1-18cf866793fd
1425339,gatvė,Alsos,83a82401-2e63-4985-ae06-1a70604f4b72
1425343,gatvė,Miško,83a82401-2e63-4985-ae06-1a70604f4b72
1425358,gatvė,Šlaito,83a82401-2e63-4985-ae06-1a70604f4b72
1425362,gatvė,Spruktų,3ef5162c-858b-4f07-afeb-b66d004cba5d
1425377,gatvė,Snietalos,3ef5162c-858b-4f07-afeb-b66d004cba5d
1425381,gatvė,Senoji,5a8cdee8-62a1-4d4e-b2fc-0c78080b9219
1425396,gatvė,Kalno,0db62841-9d58-4c8e-af75-042decb4f852
1425415,gatvė,Kristapolio,89119e1e-92ba-4d21-9857-f95cc4fb7d36
1425434,gatvė,Stakių,a8762511-7a37-4f3b-9ce0-0b5fe7108ae3
1425449,gatvė,Stakių,e6bd4669-cdce-4e64-8b66-3af39afa7a16
1425453,gatvė,Pušyno,f96eec92-cafe-42a0-98d3-4d542bcf6122
1425468,gatvė,Beržų,f96eec92-cafe-42a0-98d3-4d542bcf6122
1425472,takas,Minijos,a27426c1-1f45-4d57-86bb-6a16ceb4e2f1
1425487,takas,Bebrų,a27426c1-1f45-4d57-86bb-6a16ceb4e2f1
1425491,takas,Stirnų,a27426c1-1f45-4d57-86bb-6a16ceb4e2f1
1425506,takas,Elnių,a27426c1-1f45-4d57-86bb-6a16ceb4e2f1
1425525,takas,Šaltinio,a27426c1-1f45-4d57-86bb-6a16ceb4e2f1
1425544,takas,Briedžių,a27426c1-1f45-4d57-86bb-6a16ceb4e2f1
1425559,takas,Šaltinėlio,a27426c1-1f45-4d57-86bb-6a16ceb4e2f1
1425563,takas,Šernų,a27426c1-1f45-4d57-86bb-6a16ceb4e2f1
1425578,takas,Bijūnų,a27426c1-1f45-4d57-86bb-6a16ceb4e2f1
1425582,takas,Rožių,a27426c1-1f45-4d57-86bb-6a16ceb4e2f1
1425597,takas,Gvazdikų,a27426c1-1f45-4d57-86bb-6a16ceb4e2f1
1425601,takas,Kalno,a27426c1-1f45-4d57-86bb-6a16ceb4e2f1
1425616,takas,Slyvų,a27426c1-1f45-4d57-86bb-6a16ceb4e2f1
1425635,takas,Uosių,a27426c1-1f45-4d57-86bb-6a16ceb4e2f1
1425654,takas,Liepų,a27426c1-1f45-4d57-86bb-6a16ceb4e2f1
1425669,takas,Šlaito,a27426c1-1f45-4d57-86bb-6a16ceb4e2f1
1425673,takas,Alyvų,a27426c1-1f45-4d57-86bb-6a16ceb4e2f1
1425688,takas,Akacijų,a27426c1-1f45-4d57-86bb-6a16ceb4e2f1
1425692,takas,Klevų,a27426c1-1f45-4d57-86bb-6a16ceb4e2f1
1425707,takas,Ąžuolų,a27426c1-1f45-4d57-86bb-6a16ceb4e2f1
1425711,takas,Rasos,a27426c1-1f45-4d57-86bb-6a16ceb4e2f1
1425726,takas,Tvenkinio,a27426c1-1f45-4d57-86bb-6a16ceb4e2f1
1425745,takas,Lelijų,a27426c1-1f45-4d57-86bb-6a16ceb4e2f1
1425764,gatvė,Pelėžirnių,47cb176a-53c7-4699-b171-c38e8b2369c6
1425779,gatvė,Girnų,a067c1cb-b5c5-4f9f-af1a-672582e7878c
1425783,gatvė,Gijos,a067c1cb-b5c5-4f9f-af1a-672582e7878c
1425798,gatvė,Šilko,a067c1cb-b5c5-4f9f-af1a-672582e7878c
1425802,gatvė,Galinė,28b98eaa-a7a2-4818-9c4c-ddd2c6114136
1425817,gatvė,Gručeikių,28b98eaa-a7a2-4818-9c4c-ddd2c6114136
1425821,gatvė,Uosių,28b98eaa-a7a2-4818-9c4c-ddd2c6114136
1425836,skersgatvis,Luokės,6e3808d4-ccd5-43a7-a4d5-b71678480329
1425855,takas,Ramunių,a27426c1-1f45-4d57-86bb-6a16ceb4e2f1
1425874,takas,Lakštingalų,a27426c1-1f45-4d57-86bb-6a16ceb4e2f1
1425889,takas,Tetervinų,a27426c1-1f45-4d57-86bb-6a16ceb4e2f1
1425893,takas,Gervių,a27426c1-1f45-4d57-86bb-6a16ceb4e2f1
1425908,gatvė,Rudens,b75e078b-b99b-4022-aef7-def8674a5fa3
1425912,gatvė,Paparčio 3-ioji,4762c459-ee54-49be-bfbb-f87d056b2fc8
1425927,gatvė,Paparčio 23-ioji,4762c459-ee54-49be-bfbb-f87d056b2fc8
1425931,gatvė,Pušaitės 11-oji,bd21823c-fcc8-4bcc-9cdc-c1c41dd47089
1425946,gatvė,Pušaitės 10-oji,bd21823c-fcc8-4bcc-9cdc-c1c41dd47089
1425965,gatvė,Pušaitės 9-oji,bd21823c-fcc8-4bcc-9cdc-c1c41dd47089
1425984,gatvė,Pušaitės 7-oji,bd21823c-fcc8-4bcc-9cdc-c1c41dd47089
1425999,gatvė,Kaltanėnų,7751ae73-ceb5-4dd2-9484-4a463da8f155
1426005,gatvė,Paupio,7751ae73-ceb5-4dd2-9484-4a463da8f155
1426024,gatvė,Kalno,bcf08751-096a-4811-a663-e17254f073b6
1426039,gatvė,Nevieriškės,011b6f31-4c09-4661-8f6e-2644e17ec09d
1426043,kelias,Kernavės,6c3d7277-7571-4f23-8da1-43d485e8b3d8
1426058,kelias,Kernavės,4b9c2359-e90f-492c-926f-5480e43b562b
1426062,kelias,Kernavės,2839bce7-778a-4a1f-a13e-585acec7c839
1426077,kelias,Kernavės,cabf24f8-e33a-4bb9-a520-adbf48a30157
1426081,kelias,Kernavės,96b08d5c-30c9-496e-a6e9-99f4a3ad6f54
1426096,kelias,Kernavės,e1ad385f-ad81-4a67-9133-f67d424ee2cf
1426115,kelias,Kernavės,bee72c37-25a8-4553-878e-8689fe996674
1426134,gatvė,Vieversių,e8006b5e-5e82-45c1-a2d6-4009f93ff2d9
1426149,gatvė,Račkūnų,e8006b5e-5e82-45c1-a2d6-4009f93ff2d9
1426153,gatvė,Paukščių Tako,e8006b5e-5e82-45c1-a2d6-4009f93ff2d9
1426168,gatvė,Rasų,e8006b5e-5e82-45c1-a2d6-4009f93ff2d9
1426172,gatvė,Aitvarų,e8006b5e-5e82-45c1-a2d6-4009f93ff2d9
1426187,gatvė,Miško,fc49855c-5f5e-4959-84d4-cfad40bb9eae
1426191,gatvė,Parko,fc49855c-5f5e-4959-84d4-cfad40bb9eae
1426206,gatvė,Rožių,fc49855c-5f5e-4959-84d4-cfad40bb9eae
1426225,gatvė,Ateities,c93bec58-79da-4cd0-8de6-1957bee184d0
1426244,gatvė,Aleksoto,87c90c29-60db-4172-bce1-d9472971bbe5
1426259,gatvė,Darbininkų,87c90c29-60db-4172-bce1-d9472971bbe5
1426263,gatvė,Vyturių,87c90c29-60db-4172-bce1-d9472971bbe5
1426278,gatvė,J. Lukšos,69464b96-6a9e-4531-a749-c65dc33f2ecf
1426282,gatvė,Barauskinės,69464b96-6a9e-4531-a749-c65dc33f2ecf
1426297,gatvė,Kuprių,c38bfd19-c939-41da-bcb2-941783da869f
1426301,gatvė,Rasos,a5f62d3e-cc37-4fc1-9cf7-02fc79539dfd
1426316,gatvė,Slyvų,a5f62d3e-cc37-4fc1-9cf7-02fc79539dfd
1426335,gatvė,Žibučių,4b83df93-1942-4fce-be24-4d0d67c0a49b
1426354,gatvė,Aleksoto,4b83df93-1942-4fce-be24-4d0d67c0a49b
1426369,gatvė,Vienybės,bc78ac1d-8e91-4ab6-9c3d-e668f53cba9c
1426373,gatvė,Sodininkų,bc78ac1d-8e91-4ab6-9c3d-e668f53cba9c
1426388,gatvė,Medžiotojų,bc78ac1d-8e91-4ab6-9c3d-e668f53cba9c
1426392,gatvė,Vienkiemių,bc78ac1d-8e91-4ab6-9c3d-e668f53cba9c
1426407,gatvė,Ragaišinės,cce7333d-cc4f-4a1e-a9a3-9511283c99b1
1426411,gatvė,Smėlyno,cce7333d-cc4f-4a1e-a9a3-9511283c99b1
1426426,gatvė,Pažėrų,cce7333d-cc4f-4a1e-a9a3-9511283c99b1
1426445,gatvė,Pievų,82620b38-9a01-40f1-b4ab-c7f236ead9bd
1426464,gatvė,Lankos,ae64d83c-679e-432b-ab69-8a59a72012d6
1426479,gatvė,Miško,ae64d83c-679e-432b-ab69-8a59a72012d6
1426483,gatvė,Alksnyno,c8924a6b-1ae5-48a3-b213-53789b6a75a9
1426498,gatvė,Rausvės,c8924a6b-1ae5-48a3-b213-53789b6a75a9
1426502,gatvė,Paparčio 10-oji,4762c459-ee54-49be-bfbb-f87d056b2fc8
1426517,gatvė,Paparčio 11-oji,4762c459-ee54-49be-bfbb-f87d056b2fc8
1426521,gatvė,Paparčio 12-oji,4762c459-ee54-49be-bfbb-f87d056b2fc8
1426536,gatvė,Paparčio 14-oji,4762c459-ee54-49be-bfbb-f87d056b2fc8
1426555,gatvė,Paparčio 16-oji,4762c459-ee54-49be-bfbb-f87d056b2fc8
1426574,gatvė,Paparčio 19-oji,4762c459-ee54-49be-bfbb-f87d056b2fc8
1426589,gatvė,Paparčio 24-oji,4762c459-ee54-49be-bfbb-f87d056b2fc8
1426593,gatvė,Paparčio 26-oji,4762c459-ee54-49be-bfbb-f87d056b2fc8
1426608,gatvė,Paparčio 27-oji,4762c459-ee54-49be-bfbb-f87d056b2fc8
1426612,gatvė,Rūtos 2-oji,4762c459-ee54-49be-bfbb-f87d056b2fc8
1426627,gatvė,Rūtos 5-oji,4762c459-ee54-49be-bfbb-f87d056b2fc8
1426631,gatvė,Piliakalnio,596d6865-46d2-4fe3-b321-c07e0618bbd5
1426646,gatvė,Rogainių,4b2a13db-e6b7-4e2f-9770-4de2d41c5099
1426665,gatvė,Purmalių,66cc0f11-d529-46a8-98a1-7029df550747
1426684,gatvė,Pakalvių,c8eefa8c-1787-4618-a740-23986bf16d0c
1426699,gatvė,Gertlaukių,c8eefa8c-1787-4618-a740-23986bf16d0c
1426703,gatvė,Bičiulių,b3987a11-6ca6-417d-9002-5b2684a632fc
1426718,gatvė,Vakarynės,0d444ed5-4030-4308-957d-c0fa4fb41dc7
1426722,gatvė,Aušrinio,0d444ed5-4030-4308-957d-c0fa4fb41dc7
1426737,gatvė,Launagio,0d444ed5-4030-4308-957d-c0fa4fb41dc7
1426741,gatvė,Vėtrungių,0d444ed5-4030-4308-957d-c0fa4fb41dc7
1426756,gatvė,Sominio,0d444ed5-4030-4308-957d-c0fa4fb41dc7
1426775,gatvė,Daukainių,57844a5a-6f02-4e85-9a57-faeb8680c4fe
1426794,gatvė,Stebulių,d74fc6aa-1cda-42cd-86bc-5a62ccc4e9eb
1426809,gatvė,Melioratorių,1f31a450-4017-406c-a4c7-cbc55ca8587e
1426813,gatvė,Gineitų,eb7cb3f7-7ec8-4ed1-b9fb-ec6acecef395
1426828,gatvė,Jazminų,62ac9165-b87a-4c2f-a029-e1128d3dcfb7
1426832,gatvė,Kazimiero Narbuto,9076ef9c-b7b6-43b7-97e3-154b80117237
1426847,gatvė,Dainų,209bda43-50cd-40e2-a893-2c56956a161e
1426851,gatvė,Lazdynų,00261674-af6c-4bc1-afb5-d8f691ed5660
1426866,gatvė,Šermukšnių,00261674-af6c-4bc1-afb5-d8f691ed5660
1426885,gatvė,Liepų,00261674-af6c-4bc1-afb5-d8f691ed5660
1426904,gatvė,Kaštonų,00261674-af6c-4bc1-afb5-d8f691ed5660
1426919,gatvė,Klevų,00261674-af6c-4bc1-afb5-d8f691ed5660
1426923,gatvė,Žilvičių,00261674-af6c-4bc1-afb5-d8f691ed5660
1426938,gatvė,Akacijų,00261674-af6c-4bc1-afb5-d8f691ed5660
1426942,gatvė,Kalvių,31d83942-7679-4e8b-8431-54369d87f05f
1426957,gatvė,Šerkšnės,43c7041e-5bf6-4300-a351-9a60215d3ba5
1426961,gatvė,Bažnyčios,2781d463-1a4f-4670-b731-499e02b71e65
1426976,gatvė,Miško,4e77c620-dba0-4928-9c31-141b4a84ee93
1426995,gatvė,Šapnagių,4e77c620-dba0-4928-9c31-141b4a84ee93
1427001,gatvė,Lentpjūvės,43c7041e-5bf6-4300-a351-9a60215d3ba5
1427016,gatvė,D. Poškos,ca67efc6-9482-4ee6-ba75-43ddf2342d02
1427035,gatvė,Kalniškių,256ca83b-0762-4833-b2c5-745020ba5778
1427054,gatvė,Bažnyčios,256ca83b-0762-4833-b2c5-745020ba5778
1427069,gatvė,Dionizo Poškos,125c9bca-d128-4bff-9736-f425ef2bf836
1427073,gatvė,Mažeikių,7aabadcc-cdce-42e9-8ba9-557f76908ac9
1427088,gatvė,Mažeikių,9c8d2112-c7ff-4489-9863-53142d8cba1f
1427092,gatvė,Mažeikių,f2d4d146-6f1d-4e00-9353-c41e647e92b7
1427107,gatvė,Leslovo Plavskio,2853de13-7887-4793-8526-4032c2eb6b14
1427111,gatvė,Mažeikių,2853de13-7887-4793-8526-4032c2eb6b14
1427126,gatvė,Leslovo Plavskio,9abccf94-beaa-4da9-ab59-297165a7e4d2
1427145,gatvė,Sodų,0e6ecd99-ba32-4f9a-92e7-67aceb2a3425
1427164,gatvė,Sodų,1a01a103-cf8e-4f67-b40c-b8a39f94a16e
1427179,gatvė,Vyšnių,740c8696-9738-4220-89e5-f3249749b02c
1427183,gatvė,Viekšnių,8bf81061-f6ca-40bd-925f-59c5f157bc7a
1427198,gatvė,Tulpių,281107df-178a-4ee8-a008-327e4e9e6222
1427202,gatvė,Kapų,ef3225fd-3586-430c-ac59-49b39aa10f33
1427217,gatvė,Bebrų,7b8473ee-e870-42c0-aff6-d406b7848aa9
1427221,gatvė,Liepų,7b8473ee-e870-42c0-aff6-d406b7848aa9
1427236,gatvė,Centrinė,7b8473ee-e870-42c0-aff6-d406b7848aa9
1427255,gatvė,Jazminų,1176645e-3772-4e67-8c86-9c7424ec3806
1427274,gatvė,Jurzdikos,9158aee2-7af4-4e91-9e6e-fe9c5cf20103
1427289,gatvė,Jurzdikos,b8cd9967-9823-4725-a078-4516b840206a
1427293,gatvė,Lakštingalų,708cb247-c47a-4e1f-a7c4-3a482e8b1350
1427308,gatvė,Centrinė,02ab49f5-5117-4d3a-8eae-81bf423a2a88
1427312,gatvė,Karklų 3-ioji,02ab49f5-5117-4d3a-8eae-81bf423a2a88
1427327,gatvė,Karklų 4-oji,02ab49f5-5117-4d3a-8eae-81bf423a2a88
1427331,gatvė,Pirmūnų 1-oji,02ab49f5-5117-4d3a-8eae-81bf423a2a88
1427346,gatvė,Pirmūnų 2-oji,02ab49f5-5117-4d3a-8eae-81bf423a2a88
1427384,gatvė,Kunigiškių,24749265-ec06-472c-9d57-fee99211c5bf
1427399,gatvė,Sodų,24749265-ec06-472c-9d57-fee99211c5bf
1427403,gatvė,Jaunimo,b6e6fca7-efde-495c-b0fd-3c5b874a6e79
1427418,gatvė,Bokšto,b6e6fca7-efde-495c-b0fd-3c5b874a6e79
1427422,gatvė,Eglių,b6e6fca7-efde-495c-b0fd-3c5b874a6e79
1427437,gatvė,Pašilės,3e67f676-b79b-4b24-b57d-109e843a255a
1427441,gatvė,Ateities,3e67f676-b79b-4b24-b57d-109e843a255a
1427456,gatvė,Dūmės,3e67f676-b79b-4b24-b57d-109e843a255a
1427475,gatvė,Santarvės,a1a4184c-9cd0-4d66-9080-05125b203ccf
1427494,gatvė,Raitelių,a1a4184c-9cd0-4d66-9080-05125b203ccf
1427509,gatvė,Saulės Vaikų,a1a4184c-9cd0-4d66-9080-05125b203ccf
1427513,gatvė,Alyvų,33c27497-b4fa-4579-8880-78a95dff6710
1427528,gatvė,Pušų,33c27497-b4fa-4579-8880-78a95dff6710
1427532,gatvė,Rožių,33c27497-b4fa-4579-8880-78a95dff6710
1427547,gatvė,Beržų,33c27497-b4fa-4579-8880-78a95dff6710
1427551,gatvė,Senojo Malūno,2ca1db6b-d9f8-460d-a26d-8fc6d6b03ac5
1427566,gatvė,Pušies,91441e6a-0667-45fa-adca-566337a6ce8a
1427585,gatvė,Rugienų,fad7ede9-e3cc-4e74-a446-25c36f8ca5ed
1427604,gatvė,Ilgočio,4f84e469-0c8b-4f8e-a4ef-d45e92fd0e0d
1427619,gatvė,Lakštingalų,b21d3299-ab3a-4225-8051-98eb74c232c3
1427623,gatvė,Biržiškų,86f64265-3f1c-4df7-9b5f-5f297e9834e3
1427638,gatvė,Žadalio,86f64265-3f1c-4df7-9b5f-5f297e9834e3
1427642,gatvė,Jaunystės,1465df8c-74d4-4d0e-ac76-1c8ed74f11b4
1427657,gatvė,Skuodo,5f4591fd-f083-4217-8422-0e58a25b03f6
1427661,gatvė,Darbėnų,e030f7c7-64a7-4a8a-bb29-5211bffbb1e3
1427676,gatvė,Kretingos,0a6c9286-5116-4703-8802-629c1bba092d
1427695,gatvė,A. Mončio,62365e35-171c-441c-b743-71fd6cbe8415
1427714,gatvė,Liepų,62365e35-171c-441c-b743-71fd6cbe8415
1427729,gatvė,Ąžuolyno,62365e35-171c-441c-b743-71fd6cbe8415
1427733,gatvė,Vyturių,29a7fef9-a52a-44da-83bb-4f3c8d173aab
1427748,gatvė,Pušų,76f50dd3-e71c-465b-9d6a-dc9c056f1cdc
1427752,gatvė,Transformatorinės,76f50dd3-e71c-465b-9d6a-dc9c056f1cdc
1427767,gatvė,Pievų,8867755f-d4f8-4aee-9121-be42c69081eb
1427771,gatvė,Žemaitės,52a05af7-2547-43df-8f4b-b6463110793a
1427786,gatvė,Panevėžio,3cec8c4f-cce3-452a-9e48-b4241c0a298b
1427805,gatvė,Miško,6e507a57-d98e-4842-bb12-758bb4105e53
1427824,gatvė,Metalisto 7-oji,6e507a57-d98e-4842-bb12-758bb4105e53
1427839,gatvė,Liudo Dovydėno,1823ce87-74ee-4612-9d85-c1bf7c83b8cd
1427843,gatvė,Bulvėniškio 1-oji,5dff3ace-f882-480d-805a-dd08950e0134
1427858,gatvė,Ąžuolyno,5ad03310-c0a3-4bd8-84f6-987df0d251db
1427862,alėja,Parko,5ad03310-c0a3-4bd8-84f6-987df0d251db
1427877,takas,Pamiškės,5ad03310-c0a3-4bd8-84f6-987df0d251db
1427881,takas,Pušų,5ad03310-c0a3-4bd8-84f6-987df0d251db
1427896,alėja,Ramunių,5ad03310-c0a3-4bd8-84f6-987df0d251db
1427915,alėja,Rožių,5ad03310-c0a3-4bd8-84f6-987df0d251db
1427934,takas,Eglių,5ad03310-c0a3-4bd8-84f6-987df0d251db
1427949,gatvė,Bulvėniškio 2-oji,5dff3ace-f882-480d-805a-dd08950e0134
1427953,gatvė,Viesulo,843b4ce8-2927-4600-a7d7-ef0a7db700b8
1427968,gatvė,Paberžių,94638da1-8839-4208-80a4-5b90cc47a377
1427972,gatvė,Andrijavos Dvaro,7139a674-853c-4728-9af9-1609aa6793c6
1427987,gatvė,Žalioji,dbf54aba-a44f-42f2-913c-1e0247cabbf5
1427991,gatvė,Briaunio,5fb30e30-8092-471e-af2e-eb30097f0d19
1428008,gatvė,Ąžuolų,cc85b82b-d0c0-402e-800c-81314928cdd0
1428012,gatvė,Vindžiulių,9eeb0893-3f41-4179-803f-27f73678bee6
1428027,gatvė,Pylimų,5ab67a16-d47a-4e85-af58-8fa86e68de15
1428031,gatvė,Miško,af6f583e-b61f-4e4e-93bd-9998375047f0
1428046,gatvė,Slėnio,acae9f41-6000-4d5d-b4b6-26a077aa406b
1428065,gatvė,Miško,84c5d13a-4022-4444-b0e2-76a389857640
1428084,gatvė,Pastrėvio,a66ecbfd-8c83-496f-854f-64f47a9a5917
1428099,gatvė,Aldonos Pulauskienės,dd024019-decf-4ee7-8ad5-50f2abc96b02
1428103,gatvė,Lakštingalų,dd024019-decf-4ee7-8ad5-50f2abc96b02
1428118,gatvė,Žalioji,ff65984e-c05f-4294-98c2-8df3da15a2e2
1428122,gatvė,Profilaktoriumo,ff65984e-c05f-4294-98c2-8df3da15a2e2
1428137,gatvė,Internacionalinė,ff65984e-c05f-4294-98c2-8df3da15a2e2
1428141,gatvė,Šlaito,ac356972-b505-43bc-a4e9-cb1f7a6d23f6
1428156,gatvė,Panovių,f1211366-508a-45d3-a31a-13db4d082dd9
1428175,gatvė,Voveraičių,2834e08b-e55c-45ce-bce5-e4fb2cb49603
1428194,gatvė,Račių,2834e08b-e55c-45ce-bce5-e4fb2cb49603
1428209,gatvė,Trumpoji,2834e08b-e55c-45ce-bce5-e4fb2cb49603
1428213,gatvė,Kankorėžių,2834e08b-e55c-45ce-bce5-e4fb2cb49603
1428228,gatvė,Ajerų,2834e08b-e55c-45ce-bce5-e4fb2cb49603
1428232,gatvė,Irisų,2834e08b-e55c-45ce-bce5-e4fb2cb49603
1428247,gatvė,Purienų,2834e08b-e55c-45ce-bce5-e4fb2cb49603
1428251,gatvė,Pakalnučių,2834e08b-e55c-45ce-bce5-e4fb2cb49603
1428266,gatvė,Vyturių,2834e08b-e55c-45ce-bce5-e4fb2cb49603
1428285,gatvė,Ūmėdžių,2834e08b-e55c-45ce-bce5-e4fb2cb49603
1428304,gatvė,Aušros,2834e08b-e55c-45ce-bce5-e4fb2cb49603
1428319,gatvė,Šešėlio,2834e08b-e55c-45ce-bce5-e4fb2cb49603
1428323,gatvė,Erškėtrožių,2834e08b-e55c-45ce-bce5-e4fb2cb49603
1428338,gatvė,Medlėjos,2834e08b-e55c-45ce-bce5-e4fb2cb49603
1428342,gatvė,Spanguolių,2834e08b-e55c-45ce-bce5-e4fb2cb49603
1428357,gatvė,Bruknių,2834e08b-e55c-45ce-bce5-e4fb2cb49603
1428361,gatvė,Ievų,2834e08b-e55c-45ce-bce5-e4fb2cb49603
1428376,gatvė,Samanų,2834e08b-e55c-45ce-bce5-e4fb2cb49603
1428395,gatvė,Žemuogių,2834e08b-e55c-45ce-bce5-e4fb2cb49603
1428414,gatvė,Babinių Sodų 1-oji,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1428429,gatvė,Babinių Sodų 3-ioji,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1428433,gatvė,Babinių Sodų 4-oji,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1428448,gatvė,Pirklių,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1428452,gatvė,Jurgio Baltrušaičio,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1428467,takas,Liepų,2067aeb6-d371-42ea-b70a-6c1e031dc938
1428486,gatvė,J. Vaičkaus,c96bf4bd-5a86-48b2-b739-3c7f94e10c49
1428539,gatvė,Pievų,696c1990-40a8-431c-ba13-cac3e84db810
1428543,gatvė,Šaltinio,59a56008-622e-4f25-9367-0b786f9f5b4e
1428558,gatvė,Saulėtekio,6ab65fb5-f9f7-430c-a9bd-38c4824ba0e9
1428562,gatvė,Krėvos,29adbf0b-e843-47ce-a414-7c0a14923787
1428577,gatvė,Uosinės,2d42e081-2e97-40d5-9854-fe98f545fe4a
1428581,gatvė,Raišupelio,2d42e081-2e97-40d5-9854-fe98f545fe4a
1428596,gatvė,Putriškių,2d42e081-2e97-40d5-9854-fe98f545fe4a
1428615,skersgatvis,Šlavantos,2d42e081-2e97-40d5-9854-fe98f545fe4a
1428634,skersgatvis,Nausupės,2d42e081-2e97-40d5-9854-fe98f545fe4a
1428649,gatvė,Marijampolės,2d42e081-2e97-40d5-9854-fe98f545fe4a
1428653,gatvė,Juodupės,2d42e081-2e97-40d5-9854-fe98f545fe4a
1428668,gatvė,Meškėnų,2d42e081-2e97-40d5-9854-fe98f545fe4a
1428672,skersgatvis,Lygumos,93292ad2-64bb-48e0-92c0-135591d773fa
1428687,gatvė,Kuršėnų,5964787c-e168-4309-be9e-686d461ad526
1428691,gatvė,Rožių,a2054835-50cf-46b6-9f65-f4a04127b272
1428706,gatvė,P. Bizausko,18b76a0c-7a7d-43fd-b31d-a251fcd97330
1428725,gatvė,Teresiečių,18b76a0c-7a7d-43fd-b31d-a251fcd97330
1428759,gatvė,Šv. Faustinos,665b16f6-c67d-440d-b1e0-f59672d0fcc0
1428763,gatvė,Ilgoji,0de79c63-03ed-41ca-9f5e-c43a696576df
1428778,gatvė,Linksmoji,0de79c63-03ed-41ca-9f5e-c43a696576df
1428782,gatvė,M. Koperniko,a0175b6d-9d5c-4f43-9f95-ba1df0f068da
1428797,gatvė,Lenkų,595e37d0-f15e-4423-83f3-b7c5a96bb3af
1428801,gatvė,Volungių,8e483d3e-7870-47bc-be96-b508af4f25ef
1428816,gatvė,Šilo,8e483d3e-7870-47bc-be96-b508af4f25ef
1428835,gatvė,Žilvičių,8e483d3e-7870-47bc-be96-b508af4f25ef
1428854,gatvė,Pušų,8e483d3e-7870-47bc-be96-b508af4f25ef
1428869,gatvė,Miglos,8e483d3e-7870-47bc-be96-b508af4f25ef
1428873,gatvė,Miško,8e483d3e-7870-47bc-be96-b508af4f25ef
1428888,gatvė,Mėnulio,8e483d3e-7870-47bc-be96-b508af4f25ef
1428892,gatvė,Meletų,8e483d3e-7870-47bc-be96-b508af4f25ef
1428907,gatvė,Kranto,8e483d3e-7870-47bc-be96-b508af4f25ef
1428911,gatvė,Genių,8e483d3e-7870-47bc-be96-b508af4f25ef
1428926,gatvė,Gustonių,9a5836b5-825f-472b-9223-bf095ee30b97
1428945,gatvė,Vilkiškio,9a5836b5-825f-472b-9223-bf095ee30b97
1428964,gatvė,Daukniūnų,9a5836b5-825f-472b-9223-bf095ee30b97
1428979,gatvė,Linkuvos,9a5836b5-825f-472b-9223-bf095ee30b97
1428983,gatvė,Pilkapių,9a5836b5-825f-472b-9223-bf095ee30b97
1428998,gatvė,Viktorinės,9a5836b5-825f-472b-9223-bf095ee30b97
1429004,gatvė,Pušyno,19207f9c-0d24-4dff-a879-d92e5a371c5e
1429019,gatvė,Bajorų Sodų 33-ioji,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1429023,gatvė,Bajorų Sodų 32-oji,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1429038,gatvė,Bajorų Sodų 27-oji,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
